#ID,TPM,SEBE_PEDROS_CELLS,TOP_HSAP_BLAST,TOPHIT_DESCRIPTION,BLAST_E-VALUE
ML101010a,34247.07,
ML26358a,20648.86,ACTB,actin, cytoplasmic 1 [Homo sapiens],0.0
ML102253a,5290.48,RPS8,40S ribosomal protein S8 [Homo sapiens],3.30e-96
ML21094a,5248.02,RPL34,60S ribosomal protein L34 [Homo sapiens],2.28e-40
ML22151a,5238.98,
ML100010a,5190.35,RPS18,40S ribosomal protein S18 [Homo sapiens],8.97e-90
ML053619a,5175.55,RPLP2,60S acidic ribosomal protein P2 [Homo sapiens],2.06e-25
ML148539a,5160.05,RPS25,40S ribosomal protein S25 [Homo sapiens],9.52e-32
ML04144a,5107.15,LOC101929876,,1.38e-55
ML001922a,5026.83,RPL10L,60S ribosomal protein L10-like [Homo sapiens],3.89e-116
ML358815a,5019.08,RPL31,60S ribosomal protein L31 isoform 1 [Homo sapiens],2.85e-54
ML13972a,5009.96,RPL23A,60S ribosomal protein L23a [Homo sapiens],2.85e-61
ML020045a,5007.39,TUBB4B,tubulin beta-4B chain [Homo sapiens],0.0
ML04142a,4901.52,RPS10,40S ribosomal protein S10 [Homo sapiens],6.33e-49
ML051212a,4723.47,RPL19,60S ribosomal protein L19 isoform 1 [Homo sapiens],5.60e-85
ML13537a,4692.21,RPL22L1,60S ribosomal protein L22-like 1 isoform 1 [Homo sapiens],8.45e-33
ML03312a,4612.49,RPL17-C18orf32,,2.69e-82
ML019148a,4538.95,RPL23,60S ribosomal protein L23 [Homo sapiens],1.86e-82
ML079733a,4481.47,ATP5G1,,2.06e-43
ML165814a,4446.14,RPL18A,60S ribosomal protein L18a [Homo sapiens],6.15e-76
ML434311a,4405.12,PPIF,peptidyl-prolyl cis-trans isomerase F, mitochondrial precursor [Homo sapiens],1.16e-89
ML01776a,4376.98,RPS23,40S ribosomal protein S23 [Homo sapiens],2.46e-90
ML001918a,4312.11,RPL27,60S ribosomal protein L27 [Homo sapiens],9.04e-62
ML02402a,4307.76,RPL35,60S ribosomal protein L35 [Homo sapiens],2.18e-48
ML01626a,4304.87,EEF1D,elongation factor 1-delta isoform 1 [Homo sapiens],1.68e-36
ML154192a,4281.42,RPS14,40S ribosomal protein S14 [Homo sapiens],1.11e-86
ML06033a,4209.59,PRDX6,peroxiredoxin-6 [Homo sapiens],3.20e-93
ML07395a,4178.85,RPL4,60S ribosomal protein L4 [Homo sapiens],3.21e-141
ML13973a,4100.47,RPL5,60S ribosomal protein L5 [Homo sapiens],9.50e-126
ML17038a,4078.18,BTF3L4,transcription factor BTF3 homolog 4 isoform 1 [Homo sapiens],5.03e-57
ML13373a,4058.76,RPS5,40S ribosomal protein S5 [Homo sapiens],3.87e-125
ML006118a,4030.10,RPS3A,40S ribosomal protein S3a isoform 1 [Homo sapiens],2.14e-128
ML35651a,3960.67,ACTG1,actin, cytoplasmic 2 [Homo sapiens],0.0
ML21315a,3903.29,RPS3,40S ribosomal protein S3 isoform 1 [Homo sapiens],1.40e-137
ML148538a,3884.76,RPL7A,60S ribosomal protein L7a [Homo sapiens],2.56e-105
ML03027a,3773.40,RPL24,60S ribosomal protein L24 [Homo sapiens],3.33e-49
ML01824a,3751.42,FAU,ubiquitin-like protein fubi and ribosomal protein S30 precursor [Homo sapiens],2.36e-38
ML18558a,3695.69,HSPA2,heat shock-related 70 kDa protein 2 [Homo sapiens],0.0
ML04796a,3568.20,RPS13,40S ribosomal protein S13 [Homo sapiens],2.81e-90
ML11636a,3501.60,RPS23,40S ribosomal protein S23 [Homo sapiens],2.46e-90
ML173716a,3447.39,RPL7,60S ribosomal protein L7 isoform 1 [Homo sapiens],8.13e-98
ML182032a,3420.79,ATF2,cyclic AMP-dependent transcription factor ATF-2 isoform 1 [Homo sapiens],8.30e-07
ML03028a,3302.07,RPL10A,60S ribosomal protein L10a [Homo sapiens],1.44e-91
ML033619a,3291.87,RPS12,40S ribosomal protein S12 [Homo sapiens],1.05e-49
ML01504a,3247.86,RPS12,40S ribosomal protein S12 [Homo sapiens],1.07e-49
ML06904a,3188.24,RPL6,60S ribosomal protein L6 isoform 1 [Homo sapiens],2.70e-63
ML00958a,3053.30,RPS6,40S ribosomal protein S6 [Homo sapiens],1.10e-77
ML03873a,3050.09,RPL18,60S ribosomal protein L18 isoform 1 [Homo sapiens],6.62e-64
ML22301a,3036.31,ZAN,zonadhesin isoform 3 precursor [Homo sapiens],1.55e-17
ML43661a,3008.64,RPSA,40S ribosomal protein SA isoform 1 [Homo sapiens],7.38e-109
ML07727a,2981.76,RPL3L,60S ribosomal protein L3-like [Homo sapiens],0.0
ML148533a,2935.40,RPL13,60S ribosomal protein L13 isoform 1 [Homo sapiens],1.29e-89
ML43662a,2773.75,RPS15A,40S ribosomal protein S15a [Homo sapiens],1.04e-79
ML013517a,2723.95,RPS7,40S ribosomal protein S7 [Homo sapiens],8.68e-81
ML320917a,2681.13,RPS9,40S ribosomal protein S9 isoform a [Homo sapiens],9.55e-102
ML00985a,2661.32,RPL34,60S ribosomal protein L34 [Homo sapiens],5.26e-38
ML09539a,2602.40,SLC25A5,ADP/ATP translocase 2 [Homo sapiens],2.41e-96
ML02735a,2581.06,PSAP,prosaposin isoform a preproprotein [Homo sapiens],0.001
ML075211a,2563.64,GAS2,growth arrest-specific protein 2 isoform a [Homo sapiens],1.91e-12
ML04011a,2551.87,HSP90AA1,heat shock protein HSP 90-alpha isoform 2 [Homo sapiens],0.0
ML048622a,2478.92,
ML13377a,2448.04,NME2,nucleoside diphosphate kinase B isoform a [Homo sapiens],1.10e-70
ML13937a,2441.98,
ML02404a,2385.59,RPLP1,60S acidic ribosomal protein P1 isoform 1 [Homo sapiens],5.21e-25
ML00807a,2345.43,HEBP2,heme-binding protein 2 isoform 2 [Homo sapiens],3.11e-11
ML04466a,2312.50,SNU13,NHP2-like protein 1 [Homo sapiens],7.84e-65
ML077624a,2194.44,CYCS,cytochrome c [Homo sapiens],7.94e-46
ML078933a,2144.60,
ML02303a,2142.63,EIF4A2,eukaryotic initiation factor 4A-II [Homo sapiens],0.0
ML019233a,2082.25,MUC19,mucin-19 precursor [Homo sapiens],3.46e-16
ML00762a,2076.40,
ML41825a,1999.65,
ML047312a,1878.30,ATP5D,,2.16e-37
ML29621a,1869.64,
ML07001a,1854.42,
ML090814a,1852.41,
ML29544a,1844.67,ATP5J,,0.005
ML434310a,1695.70,PPIF,peptidyl-prolyl cis-trans isomerase F, mitochondrial precursor [Homo sapiens],6.08e-89
ML04795a,1681.30,RPS13,40S ribosomal protein S13 [Homo sapiens],1.89e-85
ML040421a,1652.55,ARF1,ADP-ribosylation factor 1 [Homo sapiens],3.43e-121
ML02959a,1646.04,CSRP3,cysteine and glycine-rich protein 3 isoform 1 [Homo sapiens],4.43e-47
ML11542a,1589.53,EIF5A2,eukaryotic translation initiation factor 5A-2 [Homo sapiens],4.31e-41
ML14985a,1548.81,SLC25A3,phosphate carrier protein, mitochondrial isoform b precursor [Homo sapiens],3.15e-150
ML01071a,1547.83,
ML02003a,1533.10,PABPC1,polyadenylate-binding protein 1 [Homo sapiens],0.0
ML055112a,1486.48,
ML005344a,1485.99,
ML10436a,1459.71,
ML33426a,1449.48,NACA,nascent polypeptide-associated complex subunit alpha isoform d [Homo sapiens],1.73e-68
ML14779a,1371.64,ATP5B,,0.0
ML014810a,1368.11,
ML03454a,1360.39,RPL27,60S ribosomal protein L27 [Homo sapiens],1.34e-61
ML000313a,1353.77,SNRPD1,small nuclear ribonucleoprotein Sm D1 isoform 1 [Homo sapiens],2.58e-53
ML02115a,1324.51,TIMM17B,mitochondrial import inner membrane translocase subunit Tim17-B isoform 2 [Homo sapiens],2.23e-58
ML13041a,1259.36,MYL12B,myosin regulatory light chain 12B [Homo sapiens],1.36e-90
ML01625a,1256.14,EEF1D,elongation factor 1-delta isoform 1 [Homo sapiens],3.88e-35
ML03001a,1220.94,COX5B,cytochrome c oxidase subunit 5B, mitochondrial precursor [Homo sapiens],2.69e-04
ML25764a,1214.24,
ML010310a,1202.13,
ML01365a,1188.70,YBX2,Y-box-binding protein 2 [Homo sapiens],1.68e-38
ML463521a,1181.49,GSN,gelsolin isoform b [Homo sapiens],6.85e-47
ML030915a,1181.22,PFDN5,prefoldin subunit 5 isoform alpha [Homo sapiens],6.20e-40
ML05175a,1172.14,SDHB,succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial precursor [Homo sapiens],5.81e-142
ML079816a,1171.56,
ML21093a,1156.52,
ML13702a,1154.85,COX6A1,cytochrome c oxidase subunit 6A1, mitochondrial [Homo sapiens],2.54e-11
ML15414a,1143.91,ROMO1,reactive oxygen species modulator 1 [Homo sapiens],2.71e-20
ML14896a,1131.72,
ML00108a,1069.29,UQCRB,cytochrome b-c1 complex subunit 7 isoform 1 [Homo sapiens],8.14e-04
ML104636a,1045.05,CALM2,calmodulin-2 isoform 2 [Homo sapiens],1.09e-97
ML26173a,1034.37,VDAC2,voltage-dependent anion-selective channel protein 2 isoform 2 [Homo sapiens],4.07e-59
ML161321a,1005.88,
ML115511a,999.38,
ML049619a,982.81,
ML00017a,980.99,EEF2,elongation factor 2 [Homo sapiens],0.0
ML016211a,980.28,RPL18,60S ribosomal protein L18 isoform 1 [Homo sapiens],1.14e-60
ML015750a,956.77,CCT4,T-complex protein 1 subunit delta isoform a [Homo sapiens],0.0
ML063338a,942.92,L1CAM,neural cell adhesion molecule L1 isoform 1 precursor [Homo sapiens],6.46e-06
ML00695a,939.58,
ML01674a,936.50,
ML139113a,919.48,
ML306125a,910.92,
ML14875a,901.31,MMP24,matrix metalloproteinase-24 preproprotein [Homo sapiens],1.80e-36
ML17595a,867.66,YWHAZ,14-3-3 protein zeta/delta [Homo sapiens],8.93e-104
ML053627a,860.10,
ML074230a,851.24,SUMO1,small ubiquitin-related modifier 1 isoform a precursor [Homo sapiens],2.28e-32
ML154193a,844.49,ZRANB2,zinc finger Ran-binding domain-containing protein 2 isoform 1 [Homo sapiens],2.61e-52
ML08645a,843.33,COX6B2,cytochrome c oxidase subunit 6B2 [Homo sapiens],2.05e-15
ML20602b,837.98,TGFB1I1,transforming growth factor beta-1-induced transcript 1 protein isoform 1 [Homo sapiens],3.10e-09
ML06537a,835.76,CD53,leukocyte surface antigen CD53 isoform 1 [Homo sapiens],8.77e-33
ML28976a,826.54,
ML10006a,802.63,ATP5O,,9.86e-47
ML45846a,800.26,MAFK,transcription factor MafK [Homo sapiens],1.57e-04
ML051910a,792.54,SSR4,translocon-associated protein subunit delta isoform 2 precursor [Homo sapiens],4.97e-09
ML216336a,792.42,PLAC8,placenta-specific gene 8 protein [Homo sapiens],3.43e-06
ML13611a,784.70,EEF1G,elongation factor 1-gamma [Homo sapiens],6.71e-63
ML17599a,782.73,YWHAZ,14-3-3 protein zeta/delta [Homo sapiens],8.47e-41
ML052910a,778.61,SERBP1,plasminogen activator inhibitor 1 RNA-binding protein isoform 3 [Homo sapiens],3.02e-05
ML13376a,773.20,UBA52,ubiquitin-60S ribosomal protein L40 isoform 1 precursor [Homo sapiens],6.52e-78
ML021126a,770.52,SERP2,stress-associated endoplasmic reticulum protein 2 [Homo sapiens],8.08e-20
ML07463a,769.58,ATP5H,,2.10e-09
ML19407a,763.56,UBE2D2,ubiquitin-conjugating enzyme E2 D2 isoform 1 [Homo sapiens],6.47e-97
ML086614a,753.04,POMP,proteasome maturation protein [Homo sapiens],1.64e-19
ML002210a,743.70,UQCRFS1,cytochrome b-c1 complex subunit Rieske, mitochondrial [Homo sapiens],1.67e-62
ML06737a,734.50,TGFB1I1,transforming growth factor beta-1-induced transcript 1 protein isoform 1 [Homo sapiens],4.15e-17
ML11055a,732.86,ATP5A1,,0.0
ML043316a,732.24,NME2,nucleoside diphosphate kinase B isoform a [Homo sapiens],1.74e-69
ML156515a,717.73,CCT7,T-complex protein 1 subunit eta isoform a [Homo sapiens],0.0
ML11825a,717.22,DPY30,protein dpy-30 homolog isoform 1 [Homo sapiens],3.57e-15
ML005132a,710.80,PMPCB,mitochondrial-processing peptidase subunit beta precursor [Homo sapiens],1.08e-170
ML1541105a,689.47,PRDX1,peroxiredoxin-1 [Homo sapiens],5.12e-96
ML04283a,672.49,
ML200267a,669.85,RAN,GTP-binding nuclear protein Ran isoform 1 [Homo sapiens],4.94e-131
ML05505a,668.75,
ML271533a,658.79,UBE2I,SUMO-conjugating enzyme UBC9 [Homo sapiens],1.73e-97
ML18355a,654.92,CKB,creatine kinase B-type isoform 1 [Homo sapiens],1.18e-28
ML17598a,651.64,ATP6,ATP synthase F0 subunit 6 (mitochondrion) [Homo sapiens],5.90e-22
ML388112a,646.71,LOC101928841,uncharacterized protein LOC101928841 [Homo sapiens],4.00e-10
ML209113a,646.13,COX5A,cytochrome c oxidase subunit 5A, mitochondrial precursor [Homo sapiens],4.15e-17
ML053628a,644.12,
ML19986a,643.86,DYNLL2,dynein light chain 2, cytoplasmic [Homo sapiens],3.56e-61
ML017426a,639.31,
ML04908a,623.17,DOT1L,histone-lysine N-methyltransferase, H3 lysine-79 specific [Homo sapiens],3.27e-05
ML154510a,619.94,SMIM14,small integral membrane protein 14 [Homo sapiens],2.45e-19
ML18852a,618.14,
ML36131a,615.34,CCT2,T-complex protein 1 subunit beta isoform 1 [Homo sapiens],0.0
ML04201a,615.07,SNRPG,small nuclear ribonucleoprotein G isoform a [Homo sapiens],4.00e-32
ML09433a,613.14,TIMM23,mitochondrial import inner membrane translocase subunit Tim23 [Homo sapiens],2.93e-13
ML014425a,612.99,CTSD,cathepsin D preproprotein [Homo sapiens],1.09e-45
ML05442a,612.41,P4HB,protein disulfide-isomerase precursor [Homo sapiens],5.60e-170
ML07465a,606.24,CS,citrate synthase, mitochondrial precursor [Homo sapiens],0.0
ML14596a,604.45,HSPE1,10 kDa heat shock protein, mitochondrial [Homo sapiens],7.32e-34
ML43091a,601.90,
ML35607a,599.26,
ML02763a,591.15,VBP1,prefoldin subunit 3 isoform 1 [Homo sapiens],4.39e-65
ML051336a,587.15,SNRPD3,small nuclear ribonucleoprotein Sm D3 [Homo sapiens],6.56e-56
ML375913a,584.84,ARHGDIA,rho GDP-dissociation inhibitor 1 isoform a [Homo sapiens],3.72e-09
ML061710a,565.66,SUCLG1,succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial precursor [Homo sapiens],3.04e-143
ML375911a,558.72,ARHGDIB,rho GDP-dissociation inhibitor 2 [Homo sapiens],2.23e-38
ML03504a,557.75,CCT8,T-complex protein 1 subunit theta isoform 1 [Homo sapiens],0.0
ML005315a,555.80,
ML218822a,555.74,GSN,gelsolin isoform b [Homo sapiens],2.72e-55
ML23186a,555.15,IDH2,isocitrate dehydrogenase [NADP], mitochondrial isoform 1 precursor [Homo sapiens],1.12e-145
ML013512a,553.02,H3F3B,,1.91e-96
ML00531a,551.34,CCT6A,T-complex protein 1 subunit zeta isoform a [Homo sapiens],0.0
ML040519a,549.76,
ML040515a,543.08,SSB,lupus La protein [Homo sapiens],2.36e-54
ML058011a,541.66,MSRB1,methionine-R-sulfoxide reductase B1 isoform 2 [Homo sapiens],5.22e-36
ML091219a,540.37,TCP1,T-complex protein 1 subunit alpha isoform a [Homo sapiens],0.0
ML30691a,540.03,ETHE1,persulfide dioxygenase ETHE1, mitochondrial isoform 1 [Homo sapiens],2.16e-53
ML040422a,538.93,SSR3,translocon-associated protein subunit gamma isoform 2 [Homo sapiens],2.27e-63
ML18542a,538.68,PFDN2,prefoldin subunit 2 [Homo sapiens],5.53e-39
ML046327a,535.77,
ML00303a,534.00,COTL1,coactosin-like protein [Homo sapiens],9.08e-25
ML358828a,522.69,
ML065728a,521.82,CTSD,cathepsin D preproprotein [Homo sapiens],1.12e-44
ML359314a,511.15,
ML04861a,502.42,PFDN6,prefoldin subunit 6 [Homo sapiens],8.82e-24
ML096811a,501.95,UBC,polyubiquitin-C [Homo sapiens],0.0
ML003016a,500.68,RBX1,E3 ubiquitin-protein ligase RBX1 [Homo sapiens],2.07e-63
ML25762a,496.08,PTGR1,prostaglandin reductase 1 isoform 1 [Homo sapiens],0.009
ML10931a,496.04,
ML10192a,485.50,GAPDH,glyceraldehyde-3-phosphate dehydrogenase isoform 1 [Homo sapiens],4.53e-80
ML073256a,483.08,SOD1,superoxide dismutase [Cu-Zn] [Homo sapiens],3.16e-57
ML26511a,482.17,GABARAPL2,gamma-aminobutyric acid receptor-associated protein-like 2 [Homo sapiens],5.48e-60
ML200242a,479.21,ATP5F1,,6.78e-32
ML216339a,476.97,PFDN4,prefoldin subunit 4 [Homo sapiens],9.69e-11
ML13165a,475.46,PITPNB,phosphatidylinositol transfer protein beta isoform isoform 1 [Homo sapiens],2.26e-97
ML41091a,473.79,
ML11467a,472.01,CCDC124,coiled-coil domain-containing protein 124 [Homo sapiens],7.17e-34
ML049621a,471.84,
ML13482a,470.02,LOC107984923,,7.47e-73
ML050718a,465.14,LSM5,U6 snRNA-associated Sm-like protein LSm5 isoform a [Homo sapiens],3.26e-48
ML091214a,464.24,
ML066513a,464.05,CYC1,cytochrome c1, heme protein, mitochondrial precursor [Homo sapiens],7.35e-61
ML14123a,460.23,PLS3,plastin-3 isoform 1 [Homo sapiens],0.0
ML11646a,459.38,SNRPB,small nuclear ribonucleoprotein-associated proteins B and B' isoform B [Homo sapiens],4.78e-50
ML05021a,456.87,PFDN1,prefoldin subunit 1 [Homo sapiens],3.57e-27
ML017422a,456.62,
ML177213a,453.80,GPBP1,vasculin isoform 1 [Homo sapiens],1.40e-04
ML12848a,453.75,DAD1,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 [Homo sapiens],2.60e-51
ML049025a,453.17,CDC42,cell division control protein 42 homolog isoform 1 precursor [Homo sapiens],1.17e-126
ML185524a,452.93,
ML13102a,445.83,IDH1,isocitrate dehydrogenase [NADP] cytoplasmic [Homo sapiens],4.86e-36
ML43581a,444.04,CAP1,adenylyl cyclase-associated protein 1 isoform a [Homo sapiens],1.26e-57
ML00072a,444.03,ARPC1B,actin-related protein 2/3 complex subunit 1B [Homo sapiens],5.67e-121
ML15977a,443.46,DDX5,probable ATP-dependent RNA helicase DDX5 isoform a [Homo sapiens],0.0
ML11481a,442.30,
ML09353a,433.98,SSR2,translocon-associated protein subunit beta precursor [Homo sapiens],1.96e-38
ML06903a,432.45,HNRNPA3,heterogeneous nuclear ribonucleoprotein A3 isoform a [Homo sapiens],2.37e-44
ML08822a,432.43,
ML311611a,430.95,
ML25763a,430.59,
ML39836a,421.78,GYG2,glycogenin-2 isoform a [Homo sapiens],1.30e-85
ML17031a,420.34,GNG10,guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10 [Homo sapiens],1.57e-09
ML03505a,419.81,CCT5,T-complex protein 1 subunit epsilon isoform a [Homo sapiens],0.0
ML02252a,417.18,SNRPE,small nuclear ribonucleoprotein E isoform 1 [Homo sapiens],2.21e-47
ML358836a,415.77,NDUFAB1,acyl carrier protein, mitochondrial precursor [Homo sapiens],5.13e-14
ML030911a,415.29,POLR2I,DNA-directed RNA polymerase II subunit RPB9 [Homo sapiens],3.70e-36
ML18257a,413.63,MRPL12,39S ribosomal protein L12, mitochondrial [Homo sapiens],1.89e-17
ML04673a,412.90,
ML09352a,412.08,ATP5C1,,1.02e-98
ML12368a,411.67,MUC5B,mucin-5B precursor [Homo sapiens],2.22e-04
ML166415a,411.04,TXNDC2,thioredoxin domain-containing protein 2 isoform 1 [Homo sapiens],1.36e-16
ML005325a,408.15,EIF2S1,eukaryotic translation initiation factor 2 subunit 1 [Homo sapiens],1.73e-135
ML132021a,406.36,ERH,enhancer of rudimentary homolog [Homo sapiens],5.09e-50
ML003215a,406.11,KLF10,Krueppel-like factor 10 isoform a [Homo sapiens],2.23e-30
ML015613a,403.57,AHCY,adenosylhomocysteinase isoform 1 [Homo sapiens],0.0
ML051911a,402.64,SSR1,translocon-associated protein subunit alpha isoform 1 precursor [Homo sapiens],3.04e-17
ML40861a,393.79,EEF1G,elongation factor 1-gamma [Homo sapiens],8.34e-71
ML13111a,392.43,TXNDC17,thioredoxin domain-containing protein 17 [Homo sapiens],4.08e-35
ML278910a,391.71,CALR,calreticulin precursor [Homo sapiens],8.93e-160
ML123110a,390.96,EIF3G,eukaryotic translation initiation factor 3 subunit G [Homo sapiens],2.15e-55
ML35936a,390.83,ETF1,eukaryotic peptide chain release factor subunit 1 isoform 1 [Homo sapiens],0.0
ML342221a,387.80,EIF4E,eukaryotic translation initiation factor 4E isoform 1 [Homo sapiens],1.91e-60
ML205712a,385.88,COA4,cytochrome c oxidase assembly factor 4 homolog, mitochondrial [Homo sapiens],2.60e-09
ML00962a,383.97,UBE2D2,ubiquitin-conjugating enzyme E2 D2 isoform 1 [Homo sapiens],7.59e-98
ML137115a,378.67,SIK2,serine/threonine-protein kinase SIK2 [Homo sapiens],7.84e-113
ML014421a,378.32,CTSF,cathepsin F precursor [Homo sapiens],1.56e-93
ML39838a,377.72,NUDCD3,nudC domain-containing protein 3 [Homo sapiens],1.15e-45
ML032317a,376.21,HEBP2,heme-binding protein 2 isoform 2 [Homo sapiens],7.72e-13
ML173710a,375.80,
ML10438a,368.47,
ML258247a,364.96,DYNLRB2,dynein light chain roadblock-type 2 isoform 1 [Homo sapiens],8.57e-54
ML10109a,364.32,CTSK,cathepsin K preproprotein [Homo sapiens],6.56e-62
ML06463a,363.05,PDCD5,programmed cell death protein 5 [Homo sapiens],4.05e-28
ML06192a,361.59,GLRX5,glutaredoxin-related protein 5, mitochondrial precursor [Homo sapiens],6.24e-07
ML210018a,361.44,PRMT1,protein arginine N-methyltransferase 1 isoform 1 [Homo sapiens],2.71e-180
ML47556a,360.88,NDUFAB1,acyl carrier protein, mitochondrial precursor [Homo sapiens],3.25e-09
ML053611a,360.82,
ML051213a,360.09,MAPRE3,microtubule-associated protein RP/EB family member 3 [Homo sapiens],9.40e-79
ML19066a,359.45,NDUFA12,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 isoform a [Homo sapiens],5.49e-26
ML173711a,357.65,MUC5B,mucin-5B precursor [Homo sapiens],5.96e-13
ML08042a,354.74,TMOD1,tropomodulin-1 [Homo sapiens],1.65e-24
ML067118a,354.21,CDC42,cell division control protein 42 homolog isoform 1 precursor [Homo sapiens],7.64e-52
ML02204a,352.82,FAM120A,constitutive coactivator of PPAR-gamma-like protein 1 isoform a [Homo sapiens],8.73e-38
ML00801a,352.81,CCT3,T-complex protein 1 subunit gamma isoform a [Homo sapiens],0.0
ML39837a,352.39,NDUFA5,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 isoform 1 [Homo sapiens],1.70e-17
ML116922a,351.00,
ML05174a,350.38,PRELID1,PRELI domain-containing protein 1, mitochondrial isoform 1 precursor [Homo sapiens],1.41e-23
ML12347a,349.16,DBI,acyl-CoA-binding protein isoform 3 [Homo sapiens],7.90e-33
ML148946a,348.82,EIF3I,eukaryotic translation initiation factor 3 subunit I [Homo sapiens],1.45e-142
ML21435a,347.50,NDUFA8,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 isoform 1 [Homo sapiens],8.55e-20
ML1541120a,346.22,JUN,transcription factor AP-1 [Homo sapiens],2.11e-25
ML01915a,345.83,EIF3M,eukaryotic translation initiation factor 3 subunit M isoform 1 [Homo sapiens],2.57e-68
ML02752a,344.02,PCNA,proliferating cell nuclear antigen [Homo sapiens],1.10e-99
ML04146a,343.07,DDX39B,spliceosome RNA helicase DDX39B [Homo sapiens],0.0
ML067114a,341.28,PSMB2,proteasome subunit beta type-2 isoform 1 [Homo sapiens],1.44e-60
